# T (K)	Lambda=e_dot/nH^2 (erg cm^3 s^-1)
8.184648e+02	1.911764e-25
8.203515e+02	1.914339e-25
8.222426e+02	1.916775e-25
8.241381e+02	1.919342e-25
8.260379e+02	1.921904e-25
8.279422e+02	1.924461e-25
8.298508e+02	1.927148e-25
8.317638e+02	1.929696e-25
8.336812e+02	1.932239e-25
8.356030e+02	1.934778e-25
8.375293e+02	1.937313e-25
8.394600e+02	1.939976e-25
8.413951e+02	1.942502e-25
8.433348e+02	1.945024e-25
8.452788e+02	1.947674e-25
8.472274e+02	1.950187e-25
8.491805e+02	1.952827e-25
8.511380e+02	1.955331e-25
8.531001e+02	1.957963e-25
8.550667e+02	1.960589e-25
8.570378e+02	1.963080e-25
8.590135e+02	1.965698e-25
8.609938e+02	1.968311e-25
8.629785e+02	1.970919e-25
8.649679e+02	1.973523e-25
8.669619e+02	1.976122e-25
8.689604e+02	1.978717e-25
8.709636e+02	1.981307e-25
8.729714e+02	1.983893e-25
8.749838e+02	1.986474e-25
8.770008e+02	1.989051e-25
8.790225e+02	1.991624e-25
8.810489e+02	1.994192e-25
8.830799e+02	1.996884e-25
8.851156e+02	1.999443e-25
8.871560e+02	2.002126e-25
8.892011e+02	2.004676e-25
8.912509e+02	2.007350e-25
8.933055e+02	2.009892e-25
8.953648e+02	2.012557e-25
8.974288e+02	2.015091e-25
8.994976e+02	2.017747e-25
9.015711e+02	2.020401e-25
9.036495e+02	2.022924e-25
9.057326e+02	2.025569e-25
9.078205e+02	2.028210e-25
9.099133e+02	2.030846e-25
9.120108e+02	2.033478e-25
9.141132e+02	2.036105e-25
9.162205e+02	2.038728e-25
9.183326e+02	2.041347e-25
9.204496e+02	2.043961e-25
9.225714e+02	2.046695e-25
9.246982e+02	2.049301e-25
9.268298e+02	2.051902e-25
9.289664e+02	2.054623e-25
9.311079e+02	2.057215e-25
9.332543e+02	2.059927e-25
9.354057e+02	2.062511e-25
9.375620e+02	2.065213e-25
9.397233e+02	2.067789e-25
9.418896e+02	2.070483e-25
9.440609e+02	2.073172e-25
9.462372e+02	2.075735e-25
9.484185e+02	2.078417e-25
9.506048e+02	2.081094e-25
9.527962e+02	2.083766e-25
9.549926e+02	2.086434e-25
9.571941e+02	2.089098e-25
9.594006e+02	2.091757e-25
9.616123e+02	2.094412e-25
9.638290e+02	2.097063e-25
9.660509e+02	2.099830e-25
9.682779e+02	2.102473e-25
9.705100e+02	2.105111e-25
9.727472e+02	2.107745e-25
9.749896e+02	2.110494e-25
9.772372e+02	2.113120e-25
9.794900e+02	2.115860e-25
9.817479e+02	2.118477e-25
9.840111e+02	2.121209e-25
9.862795e+02	2.123936e-25
9.885531e+02	2.126659e-25
9.908319e+02	2.129260e-25
9.931160e+02	2.131974e-25
9.954054e+02	2.134685e-25
9.977001e+02	2.137391e-25
1.000000e+03	2.140094e-25
1.002305e+03	2.142227e-25
1.004616e+03	2.145421e-25
1.006932e+03	2.147546e-25
1.009253e+03	2.149669e-25
1.011579e+03	2.152846e-25
1.013911e+03	2.154960e-25
1.016249e+03	2.157070e-25
1.018591e+03	2.160231e-25
1.020939e+03	2.162334e-25
1.023293e+03	2.164433e-25
1.025652e+03	2.167577e-25
1.028016e+03	2.169669e-25
1.030386e+03	2.171758e-25
1.032761e+03	2.174886e-25
1.035142e+03	2.176967e-25
1.037528e+03	2.180084e-25
1.039920e+03	2.182158e-25
1.042317e+03	2.184229e-25
1.044720e+03	2.187330e-25
1.047129e+03	2.189393e-25
1.049542e+03	2.192483e-25
1.051962e+03	2.194539e-25
1.054387e+03	2.196593e-25
1.056818e+03	2.199668e-25
1.059254e+03	2.201714e-25
1.061696e+03	2.204778e-25
1.064143e+03	2.206818e-25
1.066596e+03	2.209872e-25
1.069055e+03	2.211905e-25
1.071519e+03	2.214949e-25
1.073989e+03	2.216975e-25
1.076465e+03	2.218998e-25
1.078947e+03	2.222027e-25
1.081434e+03	2.224043e-25
1.083927e+03	2.227063e-25
1.086426e+03	2.229072e-25
1.088930e+03	2.232082e-25
1.091440e+03	2.234085e-25
1.093956e+03	2.237085e-25
1.096478e+03	2.239081e-25
1.099006e+03	2.242072e-25
1.101539e+03	2.245056e-25
1.104079e+03	2.247042e-25
1.106624e+03	2.250017e-25
1.109175e+03	2.251997e-25
1.111732e+03	2.254963e-25
1.114295e+03	2.256937e-25
1.116863e+03	2.259893e-25
1.119438e+03	2.261861e-25
1.122018e+03	2.264808e-25
1.124605e+03	2.267750e-25
1.127197e+03	2.269709e-25
1.129796e+03	2.272642e-25
1.132400e+03	2.274595e-25
1.135011e+03	2.277519e-25
1.137627e+03	2.280439e-25
1.140250e+03	2.282382e-25
1.142878e+03	2.285293e-25
1.145513e+03	2.288198e-25
1.148154e+03	2.290133e-25
1.150800e+03	2.293030e-25
1.153453e+03	2.294959e-25
1.156112e+03	2.297848e-25
1.158777e+03	2.300732e-25
1.161449e+03	2.302651e-25
1.164126e+03	2.305527e-25
1.166810e+03	2.308398e-25
1.169499e+03	2.310310e-25
1.172195e+03	2.313173e-25
1.174898e+03	2.316031e-25
1.177606e+03	2.318885e-25
1.180321e+03	2.320785e-25
1.183042e+03	2.323631e-25
1.185769e+03	2.326472e-25
1.188502e+03	2.329309e-25
1.191242e+03	2.331198e-25
1.193988e+03	2.334028e-25
1.196741e+03	2.336853e-25
1.199499e+03	2.338734e-25
1.202264e+03	2.341545e-25
1.205036e+03	2.344345e-25
1.207814e+03	2.347140e-25
1.210598e+03	2.349931e-25
1.213389e+03	2.351789e-25
1.216186e+03	2.354573e-25
1.218990e+03	2.357352e-25
1.221800e+03	2.360127e-25
1.224616e+03	2.362898e-25
1.227439e+03	2.364743e-25
1.230269e+03	2.367506e-25
1.233105e+03	2.370266e-25
1.235947e+03	2.373021e-25
1.238797e+03	2.375772e-25
1.241652e+03	2.378520e-25
1.244515e+03	2.381263e-25
1.247384e+03	2.383089e-25
1.250259e+03	2.385826e-25
1.253141e+03	2.388559e-25
1.256030e+03	2.391287e-25
1.258925e+03	2.394012e-25
1.261828e+03	2.396733e-25
1.264736e+03	2.399451e-25
1.267652e+03	2.402165e-25
1.270574e+03	2.404875e-25
1.273503e+03	2.407581e-25
1.276439e+03	2.409383e-25
1.279381e+03	2.412083e-25
1.282331e+03	2.414780e-25
1.285287e+03	2.417473e-25
1.288250e+03	2.420162e-25
1.291219e+03	2.422848e-25
1.294196e+03	2.425530e-25
1.297179e+03	2.428209e-25
1.300170e+03	2.430884e-25
1.303167e+03	2.433557e-25
1.306171e+03	2.436226e-25
1.309182e+03	2.438891e-25
1.312200e+03	2.441553e-25
1.315225e+03	2.444212e-25
1.318257e+03	2.446867e-25
1.321296e+03	2.449519e-25
1.324342e+03	2.452168e-25
1.327394e+03	2.454814e-25
1.330454e+03	2.457457e-25
1.333521e+03	2.460976e-25
1.336596e+03	2.463612e-25
1.339677e+03	2.466245e-25
1.342765e+03	2.468875e-25
1.345860e+03	2.471502e-25
1.348963e+03	2.474126e-25
1.352073e+03	2.476748e-25
1.355189e+03	2.479367e-25
1.358313e+03	2.481984e-25
1.361445e+03	2.484598e-25
1.364583e+03	2.488079e-25
1.367729e+03	2.490686e-25
1.370882e+03	2.493291e-25
1.374042e+03	2.495893e-25
1.377209e+03	2.498492e-25
1.380384e+03	2.501089e-25
1.383566e+03	2.504547e-25
1.386756e+03	2.507138e-25
1.389953e+03	2.509726e-25
1.393157e+03	2.512312e-25
1.396368e+03	2.514895e-25
1.399587e+03	2.518335e-25
1.402814e+03	2.520913e-25
1.406048e+03	2.523488e-25
1.409289e+03	2.526060e-25
1.412538e+03	2.529487e-25
1.415794e+03	2.532055e-25
1.419058e+03	2.534620e-25
1.422329e+03	2.537183e-25
1.425608e+03	2.540596e-25
1.428894e+03	2.543154e-25
1.432188e+03	2.545709e-25
1.435489e+03	2.548263e-25
1.438799e+03	2.551664e-25
1.442115e+03	2.554213e-25
1.445440e+03	2.556759e-25
1.448772e+03	2.560151e-25
1.452112e+03	2.562693e-25
1.455459e+03	2.565233e-25
1.458814e+03	2.568616e-25
1.462177e+03	2.571151e-25
1.465548e+03	2.574528e-25
1.468926e+03	2.577059e-25
1.472313e+03	2.579588e-25
1.475707e+03	2.582957e-25
1.479108e+03	2.585482e-25
1.482518e+03	2.588846e-25
1.485936e+03	2.591367e-25
1.489361e+03	2.593886e-25
1.492794e+03	2.597242e-25
1.496236e+03	2.599757e-25
1.499685e+03	2.603109e-25
1.503142e+03	2.605701e-25
1.506607e+03	2.609156e-25
1.510080e+03	2.611745e-25
1.513561e+03	2.615195e-25
1.517050e+03	2.617781e-25
1.520548e+03	2.621226e-25
1.524053e+03	2.623809e-25
1.527566e+03	2.627251e-25
1.531087e+03	2.629830e-25
1.534617e+03	2.633268e-25
1.538155e+03	2.635845e-25
1.541700e+03	2.639279e-25
1.545254e+03	2.641852e-25
1.548817e+03	2.645282e-25
1.552387e+03	2.647854e-25
1.555966e+03	2.651280e-25
1.559553e+03	2.654705e-25
1.563148e+03	2.657272e-25
1.566751e+03	2.660694e-25
1.570363e+03	2.663259e-25
1.573983e+03	2.666677e-25
1.577611e+03	2.670093e-25
1.581248e+03	2.672655e-25
1.584893e+03	2.676071e-25
1.588547e+03	2.679485e-25
1.592209e+03	2.682039e-25
1.595879e+03	2.685439e-25
1.599558e+03	2.688837e-25
1.603245e+03	2.691385e-25
1.606941e+03	2.694781e-25
1.610646e+03	2.698175e-25
1.614359e+03	2.700720e-25
1.618080e+03	2.704112e-25
1.621810e+03	2.707503e-25
1.625549e+03	2.710893e-25
1.629296e+03	2.713434e-25
1.633052e+03	2.716822e-25
1.636817e+03	2.720209e-25
1.640590e+03	2.723594e-25
1.644372e+03	2.726133e-25
1.648162e+03	2.729517e-25
1.651962e+03	2.732900e-25
1.655770e+03	2.736282e-25
1.659587e+03	2.739664e-25
1.663413e+03	2.742199e-25
1.667247e+03	2.745579e-25
1.671091e+03	2.748959e-25
1.674943e+03	2.752338e-25
1.678804e+03	2.755716e-25
1.682674e+03	2.759094e-25
1.686553e+03	2.762471e-25
1.690441e+03	2.765003e-25
1.694338e+03	2.768380e-25
1.698244e+03	2.771756e-25
1.702159e+03	2.775132e-25
1.706082e+03	2.778507e-25
1.710015e+03	2.781882e-25
1.713957e+03	2.785257e-25
1.717908e+03	2.788632e-25
1.721869e+03	2.792006e-25
1.725838e+03	2.795380e-25
1.729816e+03	2.798755e-25
1.733804e+03	2.802129e-25
1.737801e+03	2.805503e-25
1.741807e+03	2.808877e-25
1.745822e+03	2.812251e-25
1.749847e+03	2.815626e-25
1.753881e+03	2.819000e-25
1.757924e+03	2.822375e-25
1.761976e+03	2.825750e-25
1.766038e+03	2.829125e-25
1.770109e+03	2.832500e-25
1.774189e+03	2.835876e-25
1.778279e+03	2.839252e-25
1.782379e+03	2.842629e-25
1.786488e+03	2.846005e-25
1.790606e+03	2.850227e-25
1.794734e+03	2.853605e-25
1.798871e+03	2.856983e-25
1.803018e+03	2.860362e-25
1.807174e+03	2.863742e-25
1.811340e+03	2.867123e-25
1.815516e+03	2.871349e-25
1.819701e+03	2.874731e-25
1.823896e+03	2.878113e-25
1.828100e+03	2.881497e-25
1.832314e+03	2.884881e-25
1.836538e+03	2.889112e-25
1.840772e+03	2.892498e-25
1.845015e+03	2.895885e-25
1.849269e+03	2.899273e-25
1.853532e+03	2.903510e-25
1.857804e+03	2.906900e-25
1.862087e+03	2.910291e-25
1.866380e+03	2.913683e-25
1.870682e+03	2.917925e-25
1.874995e+03	2.921320e-25
1.879317e+03	2.924715e-25
1.883649e+03	2.928962e-25
1.887991e+03	2.932361e-25
1.892344e+03	2.935761e-25
1.896706e+03	2.940012e-25
1.901078e+03	2.943415e-25
1.905461e+03	2.946819e-25
1.909853e+03	2.951076e-25
1.914256e+03	2.954483e-25
1.918669e+03	2.958744e-25
1.923092e+03	2.962155e-25
1.927525e+03	2.966420e-25
1.931968e+03	2.969834e-25
1.936422e+03	2.973249e-25
1.940886e+03	2.977520e-25
1.945360e+03	2.980939e-25
1.949845e+03	2.985215e-25
1.954339e+03	2.988645e-25
1.958845e+03	2.992936e-25
1.963360e+03	2.996370e-25
1.967886e+03	3.000665e-25
1.972423e+03	3.004104e-25
1.976970e+03	3.008404e-25
1.981527e+03	3.012707e-25
1.986095e+03	3.016152e-25
1.990673e+03	3.020460e-25
1.995262e+03	3.023908e-25
1.999862e+03	3.028222e-25
2.004472e+03	3.031473e-25
2.009093e+03	3.035539e-25
2.013724e+03	3.039608e-25
2.018366e+03	3.042866e-25
2.023019e+03	3.046940e-25
2.027683e+03	3.051018e-25
2.032357e+03	3.054282e-25
2.037042e+03	3.058365e-25
2.041738e+03	3.062451e-25
2.046445e+03	3.065723e-25
2.051162e+03	3.069814e-25
2.055891e+03	3.073909e-25
2.060630e+03	3.078008e-25
2.065380e+03	3.081289e-25
2.070141e+03	3.085393e-25
2.074914e+03	3.089500e-25
2.079697e+03	3.093611e-25
2.084491e+03	3.096902e-25
2.089296e+03	3.101019e-25
2.094112e+03	3.105139e-25
2.098940e+03	3.109263e-25
2.103778e+03	3.113391e-25
2.108628e+03	3.117521e-25
2.113489e+03	3.120829e-25
2.118361e+03	3.124966e-25
2.123244e+03	3.129107e-25
2.128139e+03	3.133252e-25
2.133045e+03	3.137400e-25
2.137962e+03	3.141552e-25
2.142891e+03	3.145707e-25
2.147830e+03	3.149866e-25
2.152782e+03	3.154029e-25
2.157744e+03	3.158196e-25
2.162719e+03	3.162367e-25
2.167704e+03	3.166541e-25
2.172701e+03	3.170719e-25
2.177710e+03	3.174901e-25
2.182730e+03	3.179087e-25
2.187762e+03	3.183276e-25
2.192805e+03	3.187470e-25
2.197860e+03	3.191667e-25
2.202926e+03	3.195868e-25
2.208005e+03	3.200074e-25
2.213095e+03	3.204283e-25
2.218196e+03	3.208496e-25
2.223310e+03	3.212713e-25
2.228435e+03	3.216934e-25
2.233572e+03	3.222005e-25
2.238721e+03	3.226234e-25
2.243882e+03	3.230468e-25
2.249055e+03	3.234706e-25
2.254239e+03	3.238948e-25
2.259436e+03	3.243195e-25
2.264644e+03	3.248295e-25
2.269865e+03	3.252550e-25
2.275097e+03	3.256809e-25
2.280342e+03	3.261072e-25
2.285599e+03	3.266193e-25
2.290868e+03	3.270465e-25
2.296149e+03	3.274741e-25
2.301442e+03	3.279022e-25
2.306747e+03	3.284163e-25
2.312065e+03	3.288452e-25
2.317395e+03	3.292746e-25
2.322737e+03	3.297904e-25
2.328091e+03	3.302206e-25
2.333458e+03	3.306513e-25
2.338837e+03	3.311686e-25
2.344229e+03	3.316002e-25
2.349633e+03	3.321187e-25
2.355049e+03	3.325511e-25
2.360478e+03	3.329840e-25
2.365920e+03	3.335041e-25
2.371374e+03	3.339379e-25
2.376840e+03	3.344590e-25
2.382319e+03	3.348937e-25
2.387811e+03	3.354159e-25
2.393316e+03	3.358516e-25
2.398833e+03	3.363749e-25
2.404363e+03	3.368115e-25
2.409905e+03	3.373359e-25
2.415461e+03	3.377733e-25
2.421029e+03	3.382988e-25
2.426610e+03	3.388249e-25
2.432204e+03	3.392638e-25
2.437811e+03	3.397909e-25
2.443431e+03	3.402307e-25
2.449063e+03	3.407589e-25
2.454709e+03	3.412878e-25
2.460368e+03	3.417289e-25
2.466039e+03	3.422588e-25
2.471724e+03	3.427893e-25
2.477422e+03	3.432318e-25
2.483133e+03	3.437634e-25
2.488857e+03	3.442955e-25
2.494595e+03	3.448282e-25
2.500345e+03	3.452726e-25
2.506109e+03	3.457971e-25
2.511886e+03	3.463221e-25
2.517677e+03	3.468477e-25
2.523481e+03	3.472862e-25
2.529298e+03	3.478129e-25
2.535129e+03	3.483401e-25
2.540973e+03	3.488679e-25
2.546830e+03	3.493962e-25
2.552701e+03	3.499250e-25
2.558586e+03	3.504544e-25
2.564484e+03	3.508960e-25
2.570396e+03	3.514264e-25
2.576321e+03	3.519573e-25
2.582260e+03	3.524888e-25
2.588213e+03	3.530208e-25
2.594179e+03	3.535533e-25
2.600160e+03	3.540864e-25
2.606154e+03	3.546199e-25
2.612161e+03	3.551540e-25
2.618183e+03	3.556886e-25
2.624219e+03	3.562238e-25
2.630268e+03	3.567594e-25
2.636331e+03	3.572956e-25
2.642409e+03	3.578323e-25
2.648500e+03	3.584590e-25
2.654606e+03	3.589968e-25
2.660725e+03	3.595351e-25
2.666859e+03	3.600739e-25
2.673006e+03	3.606132e-25
2.679168e+03	3.611529e-25
2.685344e+03	3.616932e-25
2.691535e+03	3.623241e-25
2.697739e+03	3.628654e-25
2.703958e+03	3.634072e-25
2.710192e+03	3.639495e-25
2.716439e+03	3.644922e-25
2.722701e+03	3.651260e-25
2.728978e+03	3.656698e-25
2.735269e+03	3.662140e-25
2.741574e+03	3.668496e-25
2.747894e+03	3.673950e-25
2.754229e+03	3.679410e-25
2.760578e+03	3.685785e-25
2.766942e+03	3.691255e-25
2.773320e+03	3.696729e-25
2.779713e+03	3.703120e-25
2.786121e+03	3.708604e-25
2.792544e+03	3.715007e-25
2.798981e+03	3.720499e-25
2.805434e+03	3.725997e-25
2.811901e+03	3.732416e-25
2.818383e+03	3.737922e-25
2.824880e+03	3.744351e-25
2.831392e+03	3.749867e-25
2.837919e+03	3.756307e-25
2.844461e+03	3.761831e-25
2.851018e+03	3.768282e-25
2.857591e+03	3.774738e-25
2.864178e+03	3.780276e-25
2.870781e+03	3.786742e-25
2.877398e+03	3.792288e-25
2.884032e+03	3.798764e-25
2.890680e+03	3.805245e-25
2.897344e+03	3.810805e-25
2.904023e+03	3.817296e-25
2.910717e+03	3.823792e-25
2.917427e+03	3.829364e-25
2.924152e+03	3.835870e-25
2.930893e+03	3.842380e-25
2.937650e+03	3.848896e-25
2.944422e+03	3.854485e-25
2.951209e+03	3.861009e-25
2.958012e+03	3.867539e-25
2.964831e+03	3.874073e-25
2.971666e+03	3.880612e-25
2.978516e+03	3.887156e-25
2.985383e+03	3.892769e-25
2.992265e+03	3.899322e-25
2.999163e+03	3.905879e-25
3.006076e+03	3.912423e-25
3.013006e+03	3.918969e-25
3.019952e+03	3.925520e-25
3.026913e+03	3.932076e-25
3.033891e+03	3.938637e-25
3.040885e+03	3.945202e-25
3.047895e+03	3.951773e-25
3.054921e+03	3.958349e-25
3.061963e+03	3.964929e-25
3.069022e+03	3.971515e-25
3.076097e+03	3.976926e-25
3.083188e+03	3.983512e-25
3.090295e+03	3.990104e-25
3.097419e+03	3.996700e-25
3.104560e+03	4.004244e-25
3.111716e+03	4.010851e-25
3.118890e+03	4.017462e-25
3.126079e+03	4.024078e-25
3.133286e+03	4.030698e-25
3.140509e+03	4.038271e-25
3.147748e+03	4.044902e-25
3.155005e+03	4.051537e-25
3.162278e+03	4.058177e-25
3.169567e+03	4.065771e-25
3.176874e+03	4.072420e-25
3.184198e+03	4.079075e-25
3.191538e+03	4.086685e-25
3.198895e+03	4.093349e-25
3.206269e+03	4.100018e-25
3.213661e+03	4.107645e-25
3.221069e+03	4.114323e-25
3.228494e+03	4.121006e-25
3.235937e+03	4.128649e-25
3.243396e+03	4.135342e-25
3.250873e+03	4.142996e-25
3.258367e+03	4.149699e-25
3.265878e+03	4.157364e-25
3.273407e+03	4.164076e-25
3.280953e+03	4.171752e-25
3.288516e+03	4.179435e-25
3.296097e+03	4.186162e-25
3.303695e+03	4.193855e-25
3.311311e+03	4.200592e-25
3.318945e+03	4.208296e-25
3.326596e+03	4.216007e-25
3.334264e+03	4.222758e-25
3.341950e+03	4.230480e-25
3.349654e+03	4.238207e-25
3.357376e+03	4.244973e-25
3.365116e+03	4.252712e-25
3.372873e+03	4.260457e-25
3.380648e+03	4.268208e-25
3.388442e+03	4.274994e-25
3.396253e+03	4.282756e-25
3.404082e+03	4.290525e-25
3.411929e+03	4.298299e-25
3.419794e+03	4.306079e-25
3.427678e+03	4.313865e-25
3.435579e+03	4.321658e-25
3.443499e+03	4.328481e-25
3.451437e+03	4.336285e-25
3.459394e+03	4.344095e-25
3.467369e+03	4.351912e-25
3.475362e+03	4.359734e-25
3.483373e+03	4.367563e-25
3.491403e+03	4.375399e-25
3.499452e+03	4.383240e-25
3.507519e+03	4.392070e-25
3.515604e+03	4.399925e-25
3.523709e+03	4.407786e-25
3.531832e+03	4.415655e-25
3.539973e+03	4.423529e-25
3.548134e+03	4.431410e-25
3.556313e+03	4.439298e-25
3.564511e+03	4.448179e-25
3.572728e+03	4.456081e-25
3.580964e+03	4.463989e-25
3.589219e+03	4.471905e-25
3.597493e+03	4.479826e-25
3.605786e+03	4.488747e-25
3.614099e+03	4.496683e-25
3.622430e+03	4.504626e-25
3.630781e+03	4.513570e-25
3.639150e+03	4.521528e-25
3.647539e+03	4.530489e-25
3.655948e+03	4.538462e-25
3.664376e+03	4.546442e-25
3.672823e+03	4.555428e-25
3.681290e+03	4.563423e-25
3.689776e+03	4.572426e-25
3.698282e+03	4.580437e-25
3.706807e+03	4.589457e-25
3.715352e+03	4.597474e-25
3.723917e+03	4.606493e-25
3.732502e+03	4.615521e-25
3.741106e+03	4.623554e-25
3.749730e+03	4.632601e-25
3.758374e+03	4.640650e-25
3.767038e+03	4.649714e-25
3.775722e+03	4.658788e-25
3.784426e+03	4.666862e-25
3.793150e+03	4.675955e-25
3.801894e+03	4.685029e-25
3.810658e+03	4.694008e-25
3.819443e+03	4.701999e-25
3.828247e+03	4.710999e-25
3.837072e+03	4.720010e-25
3.845918e+03	4.729031e-25
3.854784e+03	4.738065e-25
3.863670e+03	4.747109e-25
3.872576e+03	4.756164e-25
3.881504e+03	4.765231e-25
3.890451e+03	4.773300e-25
3.899420e+03	4.782388e-25
3.908409e+03	4.791487e-25
3.917419e+03	4.800599e-25
3.926449e+03	4.809722e-25
3.935501e+03	4.819873e-25
3.944573e+03	4.829021e-25
3.953666e+03	4.838181e-25
3.962780e+03	4.847354e-25
3.971915e+03	4.856538e-25
3.981072e+03	4.865735e-25
3.990249e+03	4.874944e-25
3.999447e+03	4.884164e-25
4.008667e+03	4.894426e-25
4.017908e+03	4.903676e-25
4.027170e+03	4.912938e-25
4.036454e+03	4.922213e-25
4.045759e+03	4.932533e-25
4.055085e+03	4.941835e-25
4.064433e+03	4.951150e-25
4.073803e+03	4.961515e-25
4.083194e+03	4.970857e-25
4.092607e+03	4.981250e-25
4.102041e+03	4.990619e-25
4.111497e+03	5.000000e-25
4.120975e+03	5.010439e-25
4.130475e+03	5.019850e-25
4.139997e+03	5.030321e-25
4.149540e+03	5.040810e-25
4.159106e+03	5.050263e-25
4.168694e+03	5.060784e-25
4.178304e+03	5.070267e-25
4.187936e+03	5.080821e-25
4.197590e+03	5.091391e-25
4.207266e+03	5.100920e-25
4.216965e+03	5.111524e-25
4.226686e+03	5.122146e-25
4.236430e+03	5.131720e-25
4.246196e+03	5.142376e-25
4.255984e+03	5.153049e-25
4.265795e+03	5.163741e-25
4.275629e+03	5.174451e-25
4.285485e+03	5.184105e-25
4.295364e+03	5.194850e-25
4.305266e+03	5.205613e-25
4.315191e+03	5.216394e-25
4.325138e+03	5.227194e-25
4.335109e+03	5.238013e-25
4.345102e+03	5.248850e-25
4.355119e+03	5.259707e-25
4.365158e+03	5.270582e-25
4.375221e+03	5.281477e-25
4.385307e+03	5.292390e-25
4.395416e+03	5.303324e-25
4.405549e+03	5.315373e-25
4.415704e+03	5.326346e-25
4.425884e+03	5.337340e-25
4.436086e+03	5.348353e-25
4.446313e+03	5.359386e-25
4.456562e+03	5.371546e-25
4.466836e+03	5.382620e-25
4.477133e+03	5.393715e-25
4.487454e+03	5.404831e-25
4.497799e+03	5.417081e-25
4.508167e+03	5.428238e-25
4.518559e+03	5.440535e-25
4.528976e+03	5.451736e-25
4.539416e+03	5.462957e-25
4.549881e+03	5.475324e-25
4.560369e+03	5.486589e-25
4.570882e+03	5.499005e-25
4.581419e+03	5.510314e-25
4.591980e+03	5.522778e-25
4.602566e+03	5.535268e-25
4.613176e+03	5.546645e-25
4.623810e+03	5.559185e-25
4.634469e+03	5.570607e-25
4.645153e+03	5.583196e-25
4.655861e+03	5.595812e-25
4.666594e+03	5.608453e-25
4.677351e+03	5.619968e-25
4.688134e+03	5.632661e-25
4.698941e+03	5.645380e-25
4.709773e+03	5.658126e-25
4.720630e+03	5.670899e-25
4.731513e+03	5.683699e-25
4.742420e+03	5.695359e-25
4.753352e+03	5.708211e-25
4.764310e+03	5.721091e-25
4.775293e+03	5.733998e-25
4.786301e+03	5.746933e-25
4.797334e+03	5.759895e-25
4.808393e+03	5.772886e-25
4.819478e+03	5.785905e-25
4.830588e+03	5.800139e-25
4.841724e+03	5.813217e-25
4.852885e+03	5.826323e-25
4.864072e+03	5.839458e-25
4.875285e+03	5.852621e-25
4.886524e+03	5.867014e-25
4.897788e+03	5.880238e-25
4.909079e+03	5.893491e-25
4.920395e+03	5.906772e-25
4.931738e+03	5.921296e-25
4.943107e+03	5.934639e-25
4.954502e+03	5.949230e-25
4.965923e+03	5.962636e-25
4.977371e+03	5.976072e-25
4.988845e+03	5.990763e-25
5.000345e+03	6.004261e-25
5.011872e+03	6.018920e-25
5.023426e+03	6.032436e-25
5.035006e+03	6.047218e-25
5.046613e+03	6.062039e-25
5.058247e+03	6.075659e-25
5.069907e+03	6.090554e-25
5.081594e+03	6.105488e-25
5.093309e+03	6.119212e-25
5.105050e+03	6.134222e-25
5.116818e+03	6.149271e-25
5.128614e+03	6.164361e-25
5.140437e+03	6.178229e-25
5.152286e+03	6.193396e-25
5.164164e+03	6.208604e-25
5.176068e+03	6.223853e-25
5.188000e+03	6.239142e-25
5.199960e+03	6.254472e-25
5.211947e+03	6.269843e-25
5.223962e+03	6.285257e-25
5.236004e+03	6.300711e-25
5.248075e+03	6.316208e-25
5.260173e+03	6.331746e-25
5.272299e+03	6.347327e-25
5.284453e+03	6.362950e-25
5.296634e+03	6.379924e-25
5.308844e+03	6.395636e-25
5.321083e+03	6.411391e-25
5.333349e+03	6.427190e-25
5.345644e+03	6.444354e-25
5.357967e+03	6.460244e-25
5.370318e+03	6.476178e-25
5.382698e+03	6.493488e-25
5.395106e+03	6.509514e-25
5.407543e+03	6.526926e-25
5.420009e+03	6.543044e-25
5.432503e+03	6.560557e-25
5.445027e+03	6.576770e-25
5.457579e+03	6.594386e-25
5.470160e+03	6.610694e-25
5.482770e+03	6.628413e-25
5.495409e+03	6.644817e-25
5.508077e+03	6.662641e-25
5.520774e+03	6.680520e-25
5.533501e+03	6.698453e-25
5.546257e+03	6.715056e-25
5.559043e+03	6.733097e-25
5.571857e+03	6.751195e-25
5.584702e+03	6.769348e-25
5.597576e+03	6.787558e-25
5.610480e+03	6.804418e-25
5.623413e+03	6.822738e-25
5.636377e+03	6.841115e-25
5.649370e+03	6.859550e-25
5.662393e+03	6.878042e-25
5.675446e+03	6.896594e-25
5.688529e+03	6.916638e-25
5.701643e+03	6.935314e-25
5.714786e+03	6.954048e-25
5.727960e+03	6.972843e-25
5.741165e+03	6.991698e-25
5.754399e+03	7.010614e-25
5.767665e+03	7.031053e-25
5.780960e+03	7.050096e-25
5.794287e+03	7.069202e-25
5.807644e+03	7.089847e-25
5.821032e+03	7.109082e-25
5.834451e+03	7.128381e-25
5.847901e+03	7.149236e-25
5.861382e+03	7.168666e-25
5.874894e+03	7.189672e-25
5.888437e+03	7.209244e-25
5.902011e+03	7.230395e-25
5.915616e+03	7.251622e-25
5.929253e+03	7.271402e-25
5.942922e+03	7.292776e-25
5.956621e+03	7.314226e-25
5.970353e+03	7.334213e-25
5.984116e+03	7.355815e-25
5.997911e+03	7.377495e-25
6.011737e+03	7.399101e-25
6.025596e+03	7.420764e-25
6.039486e+03	7.440956e-25
6.053409e+03	7.462781e-25
6.067363e+03	7.484693e-25
6.081350e+03	7.506690e-25
